微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
ItOZDo4Jq,哈佛大学的传染病学家说，印尼有2.6亿人口，没有发现肺炎病毒，柬埔寨也只发现1例，但是这两个国家与中国交往很密切。相比之下，新加坡那么小的地方，却发现了47例。原因很可能是，新加坡有广泛检测。因此他担心，肺炎病毒的全球广播很可能无法抑制。http://t.cn/A6h2y3LY  原图 ,http://wx4.sinaimg.cn/large/537f5932ly1gbtd0qn97aj20u00tzdm7.jpg,无,无,2020/2/12 9:28,微博 HTML5 版,243,83,59
ItHjwCbL5,韩国母亲通过 VR 虚拟建模，重新见到了去世的7岁女儿。  ruanyf的微博视频  ,无,"http://f.video.weibocdn.com/0033Te1ngx07ARRRz93x01041200tXbU0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059122&ssig=L1FnviqyNg&KID=unistore,video",无,2020/2/11 13:55,微博视频,311,170,66
It4Suwh4v,《科技爱好者周刊（第93期）》http://t.cn/A6PrUFRI- 深圳法院判决，腾讯公司人工智能生成的作品有版权。- 中国自主建设的卫星通信系统“天通系统”，开始商用。- 韩国出现 AI 面试补习班。- "WiFi万能钥匙"申请商标注册失败。  ,无,无,无,2020/2/7 12:04,微博 HTML5 版,29,12,3
IsWkad6R2,ES2020 标准的新增语法目前有6个，几乎都是重大改进。http://t.cn/A6Pu34SQ- 类的私有方法- Promise.allSettled()- null 判断运算符`??`- 链判断运算符`?.`- BigInt 数据类型- 动态加载 import()  ,无,无,无,2020/2/6 14:17,微博 HTML5 版,95,45,28
IsQwW7NIZ,我一直以为，Youtube的规模远远大于Instagram。看了报道才知道，错了！2019年，Instagram的销售收入是200亿美元，而Youtube是150亿美元，并且其中很大一部分还必须分给视频创作者。http://t.cn/A6Pmz6Qf  ,无,无,无,2020/2/5 23:32,微博 HTML5 版,127,47,27
IsQlrCLx3,微软.NET技术为何不成功？下面文章认为，主要有两个原因。一是C#设计师转向设计TypeScript，导致C#语言停滞；二是.NET跟Linux脱节，没法参与云开发。形成对比的是，Java却在复兴，语法快速进步，并有重要的云软件：大数据Hadoop、搜索Elasticsearch和消息处理Kafka。http://t.cn/A6PmvQEl  ,无,无,无,2020/2/5 23:04,微博 HTML5 版,190,50,41
IsMc8AR6h,有人使用神经网络，将1895年卢米埃尔兄弟拍摄的视频《火车进站》提升到了 4K 分辨率。http://t.cn/A6PEqZE0  ruanyf的微博视频  ,无,"http://f.video.weibocdn.com/004xOEFilx07AIcHh6uc01041200qJpw0E010.mp4?label=mp4_hd&template=872x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059133&ssig=c9ZjrP4%2FaL&KID=unistore,video",无,2020/2/5 12:30,微博视频,152,80,19
Isvrba1lj,影响编程效率最大的因素，不是使用何种编程语言，而是昨晚你的睡眠是否充足。#今日金句 http://t.cn/A6PYOT0h  ,无,无,无,2020/2/3 17:50,微博 HTML5 版,274,65,23
Is0F9g9mc,《科技爱好者周刊（第92期）》：有三个指标，可以衡量某一种旅行方式的死亡风险：每十亿 出行/小时/公里 的死亡人数。根据英国的统计（见下图），按照公里算，飞机最安全。但按照出行次数算，飞机的死亡率是小汽车的三倍。三种标准都显示，公共汽车非常安全。http://t.cn/A6PKbHua  原图 ,http://wx1.sinaimg.cn/large/537f5932ly1gbfl3uc8jyj20dw0l8mxw.jpg,无,无,2020/1/31 11:30,微博 HTML5 版,50,17,19
IrT7ycNCh,快速排序算法（quick sort）的可视化  http://t.cn/A6PS5Oap  ruanyf的微博视频  ,无,"http://f.video.weibocdn.com/000IL3kIlx07AySZ8hMk010412002n9A0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059134&ssig=YZkc681EK7&KID=unistore,video",无,2020/1/30 16:18,微博视频,216,168,15
IrT5pePVs,冒泡排序算法（bubble sort）的可视化 http://t.cn/A6PSqkEe  ruanyf的微博视频  ,无,"http://f.video.weibocdn.com/003pthITlx07AySCENGo010412001nFH0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059134&ssig=ctvLI9Y3bC&KID=unistore,video",无,2020/1/30 16:12,微博视频,172,116,19
IrT509Xuc,选择排序算法（selection sort）的可视化 http://t.cn/AiDyz6Go  ruanyf的微博视频  ,无,"http://f.video.weibocdn.com/003We1uqlx07AySyn0RW010412001ldh0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059135&ssig=zLRfr9nhCS&KID=unistore,video",无,2020/1/30 16:11,微博视频,130,94,9
IrSsau0b8,我今天才意识到，Web App 的体验始终比不上原生 App，很大程度上，是故意的，手机操作系统开发商故意不让它体验好。因为 iOS 和安卓都要通过应用商店赚钱，让 App 只能通过应用商店安装，就可以保证获得庞大的收入。  ,无,无,无,2020/1/30 14:36,微博 HTML5 版,243,76,74
Irz9glu9d,上海现在要求进入公共场合都需要口罩，可是医用口罩早就买不到了。为了应急，我找了块手帕改成了口罩。下面链接是网上的自制口罩教程，实际上不需要缝纫，我使用双面胶，粘合效果很好。做起来很简单，十分钟就做好了。http://t.cn/A6PxZyG5  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/537f5932ly1gbc7mxpljcj20go0fqacb.jpg,http://ww1.sinaimg.cn/large/537f5932ly1gbc7myqzj4j20go0e2abp.jpg",无,无,2020/1/28 13:27,微博 HTML5 版,279,36,95
IriVXl9sa,新的博客文章《Deno 运行时入门教程》：这几天假期，我学习了一下 Deno。它是 Node.js 的替代品。有了它，将来可能就不需要 Node.js 了。这篇文章就是 Deno 的一个初步介绍，尝试回答为什么 Node.js 不能满足需要，以及 Deno 能够带给我们什么？http://t.cn/A6PcjU16  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/537f5932ly1gba81uzk1vj20m80ciq4c.jpg,http://ww2.sinaimg.cn/large/537f5932ly1gba81xyc60j20m80cidg5.jpg",无,无,2020/1/26 20:10,微博 HTML5 版,99,77,16
Ir1xUybIL,编写软件的原则：安全性 > 可用性 > 可维护性 > 代码简洁 > 性能 （摘自《我编程20年的指导原则》）http://t.cn/A6P43uMD  ,无,无,无,2020/1/24 23:54,微博 HTML5 版,252,114,23
IqWDMydtU,维基百科说，覆盖所有人类知识需要1.04亿篇文章，目前该网站共有0.277亿篇文章（含所有语种）。估计到2040年代，所有人类知识就可以全部收入了。http://t.cn/A6PLxR4D  原图 ,http://wx3.sinaimg.cn/large/537f5932ly1gb7hmvl3b0j20ti0d60wq.jpg,无,无,2020/1/24 11:25,微博 HTML5 版,66,18,11
IqD61b7ow,发现很多人的看法跟我一样，Windows 的文件管理器 Explorer，易用性远远超过 Mac 电脑自带的 Finder。  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/537f5932ly1gb53ck50jnj20xc0gstcv.jpg,http://ww2.sinaimg.cn/large/537f5932ly1gb53ck51utj211y0lcahc.jpg",无,无,2020/1/22 9:40,微博 HTML5 版,210,54,89
IqtZXlZmS,（接上条）Node.js 对ES模块的处理方法就不对，现在必须脚本后缀名为.mjs，或者package.json里面注明type:"module"。正确做法应该是默认就支持标准，如果要支持非标准的CommonJS模块，才需要特别声明。http://t.cn/A6v3BD98  原图 ,http://wx2.sinaimg.cn/large/537f5932ly1gb3z6n2sskj20u0118tem.jpg,无,无,2020/1/21 10:30,微博 HTML5 版,31,25,12
IqtUmr6M0,Deno的特性很诱人啊：原生支持TS；只支持ES模块，不支持require()；没有npm，也没有npm_modules；异步操作一律返回Promise。跟它一比，Node.js显得完全过时。前端开发工具以后很可能都会迁移到Deno。http://t.cn/A6v3n5aj  原图 ,http://wx4.sinaimg.cn/large/537f5932ly1gb3ysaere1j20hq09zq3g.jpg,无,无,2020/1/21 10:16,微博 HTML5 版,132,65,43
IqdiWfYqV,Nototo 是一个思路很新颖的笔记软件，以可视化的方式做笔记，目前只有 Web 版。一条笔记就是新建一块地，一个目录就是新建一个岛屿，打标签就是新建建筑物。http://t.cn/A6vYpSbr  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/537f5932ly1gb1xhggqpoj20m80fhaap.jpg,http://ww2.sinaimg.cn/large/537f5932ly1gb1xhhucgsj20m80cxgm3.jpg",无,无,2020/1/19 16:00,微博 HTML5 版,128,75,17
Iqbcg8jc7,看到有人说，年会让员工上台表演节目，应该立法禁止，已经累了一年……  ,无,无,无,2020/1/19 10:38,微博 HTML5 版,240,27,31
Iq2V8ggsd,Apple Archive 是一个苹果公司档案网站（非官方），收集了苹果公司从成立以后的所有广告、海报和宣传材料。下面是2001年10月发布第一代 iPod 的广告。http://t.cn/A6vcWXmj  ruanyf的微博视频  ,无,"http://f.video.weibocdn.com/000KgANslx07Afz3mHDa01041200907Y0E010.mp4?label=mp4_hd&template=480x360.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1586059138&ssig=7Gjutxalqo&KID=unistore,video",无,2020/1/18 13:34,微博视频,90,78,12
IpSdA82HH,《科技爱好者周刊（第91期）》：最近读完了《我在印度的701天》，作者是孔子学院派到印度理工学院的汉语老师。如果你对印度感兴趣，我推荐这本书。作者提了一个问题，世界上最有市场的运动，人人都知道是足球，但市场第二大的运动呢？答案可能众说纷纭，但正确答案是：板球。http://t.cn/A6vaZHtd  原图 ,http://wx3.sinaimg.cn/large/537f5932ly1gazce24acvj20cq0j6jsq.jpg,无,无,2020/1/17 10:19,微博 HTML5 版,20,16,6
IpMDLtaB8,新的博客文章《我对中国科技行业的看法（译文）》：danwwang 是彭博社的一个技术分析师，写了一篇2019年回顾，详细谈了他对中国科技行业、中美贸易战的看法。我觉得，他的那篇文章有很多启发，总体比较客观，中国的劣势和优势都谈到了。下面就是主要部分的翻译。http://t.cn/A6vioS2s  原图 ,http://wx3.sinaimg.cn/large/537f5932ly1gaynrq1lwsj20m80etjst.jpg,无,无,2020/1/16 20:07,微博 HTML5 版,119,96,27
IpA3tggiB,Chrome 团队计划冻结浏览器请求的 User-Agent 字段，改用一个新的 API 取代。这就是说，以后你不能通过 User-Agent 判断谁在浏览你的网站了，各种浏览器份额的统计都会失效。虽说这一步非常合理必要，但是真的会产生很多兼容性问题。http://t.cn/A6vqgOMO  原图 ,http://wx2.sinaimg.cn/large/537f5932ly1gax47ihfr5j20n206ht9t.jpg,无,无,2020/1/15 12:05,微博 HTML5 版,55,52,25
Ipr0GsBVD,新的博客文章《FFmpeg 视频处理入门教程》：FFmpeg 本身是一个庞大的项目，包含许多组件和库文件，最常用的是它的命令行工具。本文介绍如何使用命令行处理视频，比桌面视频处理软件更简洁高效。http://t.cn/A6vLEu57  原图 ,http://wx2.sinaimg.cn/large/537f5932ly1gaw09x5j7ej20m80cit92.jpg,无,无,2020/1/14 13:03,微博 HTML5 版,124,92,14
IpqIdayWc,收到厂商的新年礼品，一本印着公司 Logo 的笔记本，当然是纸张的。我爸看到了说，现在除了大领导开会，谁还记笔记啊。  想想也是，现在就连中学生，课堂笔记都是使用手机拍照。高级一点的还会录音，然后自动生成文本。  ,无,无,无,2020/1/14 12:18,微博手机版,63,2,21
Ip7A4ft7v,看到一篇论文，分析了英国400万例手术，发现星期五手术的死亡率比星期一高40%，周末手术的死亡率更是高80%。因此，论文结论是，上半周手术风险明显小于下半周。我不禁想到，软件行业的一个经验法则是，不要在周五发新版本。http://t.cn/Aiseoi5f  ,无,无,无,2020/1/12 11:35,微博 HTML5 版,189,134,36
Ip1AOli4o,推荐一下韩剧《棒球大联盟》，周末看了几集，非常好看，豆瓣9.3分。这个剧的棒球内容其实不多，更像职场+励志剧。听说是新人编辑的处女作，太厉害了！棒球大联盟 스토브리그‎ (2019)  原图 ,http://wx3.sinaimg.cn/large/537f5932ly1gasw2cug3mj20sg0g076l.jpg,无,无,2020/1/11 20:21,微博 HTML5 版,101,36,19
IoTkDiE3A,看到一幅书法：“虚能引和，静能生悟”。  意思是谦虚产生平和，安静引发领悟。我觉得说得很好。  原图 ,http://wx2.sinaimg.cn/large/537f5932ly1garvlgobnwj20u00urwma.jpg,无,无,2020/1/10 23:19,微博手机版,103,59,9
IoO8725vD,《科技爱好者周刊（第 90 期）》：日本的一座寺庙最近为索尼公司生产的机器狗举行葬礼。很多老年人希望修好旧款机器狗，但是有些实在无法修好，只能用来"捐献"零件，因此就举办了这场特殊的葬礼。机器越来越成为人类社会的一部分，以后会有更多人类为机器举办的仪式。http://t.cn/AisYi9AS  [组图共4张] 原图 ,"http://ww1.sinaimg.cn/large/537f5932ly1gar8mf34u6j20m80c575i.jpg,http://ww4.sinaimg.cn/large/537f5932ly1gar8mhbpxsj20m80c3dgt.jpg,http://ww1.sinaimg.cn/large/537f5932ly1gar8mj7apwj20m80cijrk.jpg,http://ww2.sinaimg.cn/large/537f5932ly1gar8ml4d1tj20hs0dc3yr.jpg",无,无,2020/1/10 10:04,微博 HTML5 版,11,18,4
IoJPjlZUC,华为发布自家的 Linux 发行版 openEuler，基于 CentOS。这是早先的华为 EulerOS 系统的开源版。根据介绍，主要特点是 AMD64 的完美支持和极高的安全性。http://t.cn/AisG7O1w  原图 ,http://wx1.sinaimg.cn/large/537f5932ly1gaqpmo30cxj20m70cijs8.jpg,无,无,2020/1/9 23:07,微博 HTML5 版,148,46,56
IoJI04I9P,Cloudflare 正式发布 workers 功能了，允许网站直接部署在它的边缘网络，即 CDN  的每个节点上面。这应该是目前 serverless 最好的方案了。http://t.cn/AisWuvYQ  原图 ,http://wx4.sinaimg.cn/large/537f5932ly1gaqp3tbxokj21cu0of77w.jpg,无,无,2020/1/9 22:49,微博 HTML5 版,83,98,6
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
