微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IuhO4kcaW,我不懂摄影，万能的首页，想请教一点关于摄影画面整体色调的问题。会首先尽量让照片主体处在一个较为统一的色调的背景下是吗？当照片主体处在一个非常乱的背景的时候，是通过调整角度和取景范围来让画面的颜色较为统一吗？如果实在不行，是使用后期手段调整让色调统一吗？就是是否会色调方面做调整，是否还有别的技巧或者别的什么方法？其实我有私信问过摄影博主，但是没回我【挠头】。所以大家有什么问题也可以问我，我知道的话都会告诉大家的【没人解惑的感觉太难受了】                                 ,无,无,无,2020/2/15 10:49,搜狗高速浏览器,51,1,13
Iu8BC2ZG2,杰埼。如果每天都跟过节一样就无所谓过节啦~  ,无,无,无,2020/2/14 11:23,搜狗高速浏览器,496,2,79
Iu3ZLz15B,我觉得吧，眼高手低只是针对自己的话，其实是一个知道什么样的才是好看但是画不出于是不停嫌弃自己画得超烂又不知道怎么画的状态。而要做的就是接受自己就只能画出这样的东西，然后继续画——被色彩折磨得掉毛的烤鸭感慨  ,无,无,无,2020/2/13 23:39,微博国际版,118,0,19
Iu1Y923xt,杰埼。彩的  ,无,无,无,2020/2/13 18:30,搜狗高速浏览器,451,0,62
ItZ7YqFvZ,杰埼。  ,无,无,无,2020/2/13 11:16,搜狗高速浏览器,478,2,57
ItTyFpPRY,我恨彩图！！！  原图 ,http://wx1.sinaimg.cn/large/7d7e1b98gy1gbtx62pol9j201g01q0qx.jpg,无,无,2020/2/12 21:05,搜狗高速浏览器,118,0,15
ItQ7z8ojI,我好像发现了什么……要想画面显得颜色丰富，把阴影换成饱和度高点的蓝色就可以了……  原图 ,http://wx4.sinaimg.cn/large/7d7e1b98gy1gbthzrqmdoj21c00u07ff.jpg,无,无,2020/2/12 12:20,搜狗高速浏览器,417,17,20
ItFUGp4cZ,万能的首页啊！！！！我搞了一晚上加一上午都没搞定，Sai里总有个勾，是压感问题还是别的什么问题啊，重新装了驱动都没用  原图 ,http://wx2.sinaimg.cn/large/7d7e1b98gy1gbs8xorp83j20y10req4v.jpg,无,无,2020/2/11 10:21,搜狗高速浏览器,99,1,40
ItAdRsprM,大家总说画出心中的画面就好了，我心中没画面啊……大家有没有看过有画师画手分享灵感来源的啊  ,无,无,无,2020/2/10 19:52,搜狗高速浏览器,85,1,61
ItebeiMB3,万能的首页啊~~~~~~~最近我感觉是被推流到别人面前了，逼得我现在把未关注评论关掉了。请告诉我如何知道自己的微博是否被推荐了，是否被推流了啊啊啊啊啊啊小秘书说帮我提交问题了，但是客服又给我瞎扯淡，根本解决不了问题~~~~~~~我宁愿你限流，别给我瞎推荐啊啊啊啊啊啊啊啊 啊  ,无,无,无,2020/2/8 11:45,搜狗高速浏览器,79,0,23
IsW2i8xkB,杰埼。翻了反而评论多，我有点期待翻了  ,无,无,无,2020/2/6 13:33,搜狗高速浏览器,457,4,96
IsOhWkT18,老实说我不知道彩图画什么，好难啊，跟漫画完全是两个方向，漫画提笔就能画，彩图不知道画什么！脑中一片空白……请教教烤鸭  ,无,无,无,2020/2/5 17:50,搜狗高速浏览器,78,0,46
IsMeBqddb,我看了下别人的同人，因为不了解原作，我看不太懂。我就想着大家没看过一拳的能看懂我的同人吗？  ,无,无,无,2020/2/5 12:36,搜狗高速浏览器,440,2,91
IsEcFxMDg,杰埼。微妙的撒娇  原图 ,http://wx3.sinaimg.cn/large/7d7e1b98gy1gbkfmsay9oj20jp0tr12y.jpg,无,无,2020/2/4 16:09,搜狗高速浏览器,822,11,72
IsvT4oevR,为了省食材，晚上都是吃点煲仔粉，红薯粉，粉丝什么的，汤底想用花甲，但是不能天天买也不能冻起来，所以最近一直想办法做汤底，忽然发现，腊鸭炖的汤是奶白色的……大概是因为鸭子比较肥吧……腊鸭粉丝煲，还不错，大家可以试试。  原图 ,http://wx1.sinaimg.cn/large/7d7e1b98gy1gbjeygy7q9j21h50u0hdu.jpg,无,无,2020/2/3 18:59,微博国际版,177,0,39
IssNOzOOx,@--花卷卷卷儿 辣椒榕买的是混合品种，所以也不知道分别是什么【长得忒慢】，丹麦细叶也不长我怀疑买了假肥料，但是矮珍珠有在长。莫斯上全是丝藻，不知道咋办= =。天胡荽也不知道被哪个鱼祸害，被啃得七零八落。我没用二氧化碳，嫌麻烦，只养阴性草，不过没想到矮珍珠能活。  原图 ,http://wx4.sinaimg.cn/large/7d7e1b98gy1gbj13gspc1j21lw0u0qv6.jpg,无,无,2020/2/3 11:08,搜狗高速浏览器,115,3,40
IsomjBwAm,给你们看从上往缸里看的样子，我更喜欢从上面看的样子。【PS：今天刚学的拍照构图方式】  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/7d7e1b98gy1gbihol3aflj20u01h5txi.jpg,http://ww2.sinaimg.cn/large/7d7e1b98gy1gbihokpin1j20u01h54qp.jpg",无,无,2020/2/2 23:49,搜狗高速浏览器,173,2,55
IsjKdv94j,想起个事，之前有个小可爱跟我说【具体怎么说我忘了】，她看到很多自己无法帮助到的人很难受，于是选择不看不接触，但是又会不安，问咋办。现在我细想，冷血点讲，人要明白自己的能力所在，明白自己能做到什么程度，多大能力做多大的事，那些你无法帮助到的人是你能力之外的事，不要因为自己能力之外的事纠结自己为什么做不到，不要因为自己的能力不足惩罚自己，我们能做的，是在自己能力范畴内努力做好，不停提高自己的能力，提高自己帮助他人的能力。                                 ,无,无,无,2020/2/2 12:04,搜狗高速浏览器,151,5,16
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
