微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IB7oIaphF,有人问我KN95到底咋了，简单总结下吧，美国疾病控制与预防中心（CDC）在之前出了个文：《Strategies for Optimizing the Supply of N95 Respirators: Crisis/Alternate Strategies》链接：http://t.cn/A6z3KMpB，认为在N95不足的时候，可以选择图二中的八款替代。3M公司也证实了KN95口罩与N95口罩“等效”，“其功能非常相似”（图三、四、五，文件下载链接：http://t.cn/A6P9v661）因为KN95产能巨大，所有人都期待它可以缓解疫情严重的美国口罩供给缺口的时候，FDA发了个文件（下载地址：http://t.cn/A6ZtN6KD），里面获得FDA紧急授权的目录里并没有KN95（对比图二）。而如果没有FDA的批准文件，进口商不会把KN95口罩当成优先选择，因为担心会被海关扣押。美国本土的医院也会拒绝接受这些捐赠，哪怕是免费捐赠，因为他们担心如果医护人员在使用没有FDA认证的口罩时感染会承担法律责任。             [组图共6张]      原图                             ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gdctw2zwsjj20zz0u0n89.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdctx42rz0j20uf0rodj1.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdctyx3kxcj20ml0sq44n.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdctz117rkj20mo0tcwjy.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdctz4v4spj20mo0t3gp2.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdcu5gzi32j20jy0iqgp2.jpg",无,无,2020/3/31 9:11,微博 weibo.com,2057,428,221
IB4idxehT,真是看都不看就出来杠，睡前当个好心人给你放出来，FDA官网就放着。难听的话就不说了，这大晚上的出来趟不容易，记得太阳出来之前早点回去。  [组图共4张] 原图 ,"http://ww4.sinaimg.cn/large/4abc2d1fgy1gdcghekgf9j20u01t0dyj.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdcgsotiw6j20u00dvgml.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdcgspnlfxj20u01t0amc.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdcgsp9pb5j20u01t0x5l.jpg",无,无,2020/3/31 1:17,小米10 Pro,984,29,77
IB3RUq2jW,睡觉，明天起来恢复两个字：涨价。  [组图共4张] 原图 ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gdcele0co1j21qk3347wj.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdceojblapj21400u0diq.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdceoioe6nj21400u0773.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdcep0m6udj24gw3co4qy.jpg",无,无,2020/3/31 0:12,今年不换的iPhone XS Max,1855,19,154
IB3NVp4Y4,难怪我说囤KN95的咋在朋友圈里哀嚎…  原图 ,http://wx3.sinaimg.cn/large/4abc2d1fgy1gdceegk74jj20u01t07kp.jpg,无,无,2020/3/31 0:02,小米10 Pro,3766,181,363
IB3qmaBnN,感受下瑞士卫生部传染病预防控制中心负责人Daniel Koch的言论…希望我送@Marco呆梨马尔科 的switch可以陪他渡过这段艰难的时光…  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/4abc2d1fgy1gdccrz598rj20u01t0gwb.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdccryi7z7j20u01t0tj3.jpg",无,无,2020/3/30 23:04,小米10 Pro,663,21,103
IB2PGmHot,Dominic Cummings好像跑毒失败了…出现了新冠症状然后在家自我隔离。  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gdca380gx7j20ku0kitjo.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdca3kspfbg20de0aqqv6.gif",无,无,2020/3/30 21:34,微博 weibo.com,798,81,69
IB2G5wEjI,#乌克兰小伙义务翻译中国防疫手册# 这是一个发生在全世界的爱心接力故事：前几天马云求助网友扩散《新冠肺炎防治手册》，这份手册专为各国医护人员编写，目的是将中国抗疫经验教训免费分享给其他疫情新发国家。瞬间得到了大量网友响应，仅1周时间，一个由多家专业翻译公司以及全球志愿者组成的最强翻译志愿者团队自发成立。其中有独自在京6年的印尼姑娘、有40岁的乌克兰奶爸、还有上了年纪的荷兰大叔……仅上周，就有12种语言的新冠肺炎手册发布上线，其中，5个语种的手册由各国志愿者免费翻译。乌克兰小伙Alexey Tsapov是其中的一个志愿者，虽然没有报酬，但他很开心，他说助人也是助己。疾病是人类共同的敌人，分享和合作才是最佳药方！给这些志愿者点赞！财经春秋的秒拍视频                                 ,无,无,无,2020/3/30 21:10,微博 weibo.com,4748,836,233
IB2up06M2,doooo把自己的作品摆成了一个仪式感很足的造型…其他都还好，人皮iPhone充电头、手指印章、肚脐眼唱片适配器、耳朵开瓶器、鼻子酒杯、人嘴钱包其实真的还好，那个眨来眨去的眼睛骰子我真的受不了…  午后狂睡的微博视频  ,无,"http://f.video.weibocdn.com/003JRuLkgx07C6SxgYx10104120006aG0E010.mp4?label=mp4_hd&template=480x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585986871&ssig=oGme6GzsYs&KID=unistore,video",无,2020/3/30 20:41,微博视频,323,52,79
IB2jdtf3H,最近传出来我纯要告别耐克转投阿迪的消息，以footbAll Nerds为首的一群设计师给我纯设计了阿迪版的球衣…  [组图共18张] 原图 ,"http://ww3.sinaimg.cn/large/4abc2d1fgy1gdc7q3smibj20a00a0dm0.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdc7q6p59bj20a00a00z6.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdc7qayq64j20a00a0wid.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdc7qcqkqcj20a00a0q6v.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7qf5tscj20a00a00v4.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7qlczlgj208y0a0jt1.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdc7rinoeuj20a00a00up.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdc7qicwfij20a00a0jts.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdc7q57gnjj20a00a07ar.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdc7qoudgyj208y0a0abp.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7r1dsr8j20a00a0gpj.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7qn2fmxj208y0a0tap.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7r3hxxbj20a00a0n0v.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdc7rq4ii6j20a00a0mzr.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdc7rw7s6lj209d0a0dia.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7rzs6n9j209d0a0whi.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdc7sqlugcj20a00a0gou.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdc7tfppgkj20a00a0acx.jpg",无,无,2020/3/30 20:14,微博 weibo.com,89,6,46
IB2fKFDz0,可能这两天没睡好，加上天气的原因，人比较烦躁，看到几个乱圈拱火的，就顺手踢黑了。脾气还是不能太好。  ,无,无,无,2020/3/30 20:05,微博 weibo.com,589,0,70
IB15cEs5Q,不知道现在哪里还有摩登原始人可以看，我小时候超级喜欢看这个。  原图 ,http://wx4.sinaimg.cn/large/4abc2d1fgy1gdc2e9lljdj20u01t0k5o.jpg,无,无,2020/3/30 17:07,小米10 Pro,481,36,331
IB12TDaLa,哈哈哈哈，大隔离之后的新爱好：猫理发师。  原图 ,http://wx4.sinaimg.cn/large/4abc2d1fgy1gdc28ecifgj20kl0v2h6w.jpg,无,无,2020/3/30 17:01,微博 weibo.com,843,148,71
IB0BNuGom,郝柏村去世，享年102岁。  原图 ,http://wx2.sinaimg.cn/large/4abc2d1fgy1gdc0aidtbtj20iv0c7qc1.jpg,无,无,2020/3/30 15:54,微博 weibo.com,1602,73,151
IAZKE9RNt,没有猫科动物可以拒绝逗猫棒…  午后狂睡的微博视频  ,无,"http://f.video.weibocdn.com/004pbvFzgx07C6pPc4Ry01041200TnMe0E010.mp4?label=mp4_hd&template=540x720.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1585986872&ssig=pXFt7ERYZ%2F&KID=unistore,video",无,2020/3/30 13:43,微博视频,3020,1197,278
IAYUO8YYF,为了致敬世界上第一只LED型数字手表“ Hamilton Pulsar”，Hamilton公司推出了情怀作：Hamilton PSR，它的原型是1973年发布的Pulsar P2，也就是美国总统福特戴的那只。  [组图共9张] 原图 ,"http://ww4.sinaimg.cn/large/4abc2d1fgy1gdbshknty8j20u01giu0x.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdbshoiinkj21900u07wh.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdbshuw2gmj21900u04qq.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdbshsva3rj21900u0hdu.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdbsma04fnj20gf0bk43w.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdbshmsrchj20u01ghe81.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdbshzbyblj21900u01fu.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdbsi32f6yj21900u0npd.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdbstzbogqj20hs0d8wo3.jpg",无,无,2020/3/30 11:35,微博 weibo.com,257,25,44
IAY4d3b53,Porto San Giorgio：今天，有两个邻居为了排遣孤独感，在不违反规定的情况下组织了一场特别的周日午餐。 举杯相庆，相谈盛欢，友谊万岁。  原图 ,http://wx2.sinaimg.cn/large/4abc2d1fgy1gdboz2edzkj20f007twli.jpg,无,无,2020/3/30 9:26,微博 weibo.com,768,33,57
IAUtfEKWn,晚安。  原图 ,http://wx4.sinaimg.cn/large/4abc2d1fgy1gdb96vju85j21hc0u0kjp.jpg,无,无,2020/3/30 0:17,微博 weibo.com,386,17,99
IATXpaJht,这次疫情如果我没有亲自参与其中的物资捐献、筹措和发放的相关事项，我可能感触也没这么深。我记得疫情过程中那些医护缺少防护品不得不在社交网站上发声的事，也记得方舱的物资管理员找我要鞋套生怕开口太大时候的拘谨，还记得一线医护为了节约防护服提出来想要成人纸尿裤的窘迫。所以我说清楚了我个人觉得那个视频对比不妥的原因，麻烦不用拿你觉得妥的理由来说服我。谢谢。                                 ,无,无,无,2020/3/29 22:58,微博 weibo.com,3951,671,187
IATc3a1Um,OnePlus 8今年的颜色有点骚啊…原图：/LEAKS  [组图共4张] 原图 ,"http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb3jlkjokj20vf0u07ir.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdb3k80tb1j20ku0jw4ag.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdb3jo9mabj20vf0u07n8.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdb3jqyaslj20vf0u0dx1.jpg",无,无,2020/3/29 21:01,微博 weibo.com,1042,158,322
IASzOas29,activistala在自己的INS上以恶搞唱片封面的方式提醒人们疫情期间保持距离。"Stay 6 feet apart.It’s simple.It will save lives."  [组图共18张] 原图 ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gdb0rgawl4j20p10p1kjl.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb0rjk400j20p10p1hdt.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdb0rnwocbj20p10p1kh7.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdb0rpzdp0j20p10p1aov.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdb0rshaiej20sg0sgb29.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdb0rulvcjj20sg0sg1j1.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb0rx0vp1j20cf0cdn78.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdb0rzh01wj20ce0cc11y.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdb0scugvqj20p10p1non.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb0sfuevgj20p10p11kx.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb0sjhovmj20p10p11fj.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gdb0slrua7j20p10p1toe.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb0snm70jj20p10p14e0.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdb0spi7w4j20p10p1gtn.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gdb0srx2khj20p00p01kx.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gdb0su8kcxj20p00p0hbv.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdb0swtkzbj20pp0ppb29.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gdb0sz2acoj20pp0pp7wh.jpg",无,无,2020/3/29 19:27,微博 weibo.com,527,216,40
IASa0B7Tf,笑死我了。  午后狂睡的微博视频  ,无,"http://f.video.weibocdn.com/003ePNWYgx07C58bI2Io01041200VtbH0E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=1621fcd5d40969f1c74e6b06e52fcd54&Expires=1585986883&ssig=cmQI48Qck4&KID=unistore,video",无,2020/3/29 18:24,微博视频,636,150,145
IAS3dy7jx,@BG4VHP 王乐你居然去演湘南纯爱组了。  原图 ,http://wx1.sinaimg.cn/large/4abc2d1fgy1gdayixpmluj21hc0u01kz.jpg,无,无,2020/3/29 18:07,微博 weibo.com,212,20,48
IAQdwi4VZ,你们在谁微博下缺德或者乱开玩笑被人拉黑了，自己想办法开小号去发私信，我不负责给你们传话。  原图 ,http://wx3.sinaimg.cn/large/4abc2d1fgy1gdaqfij02yj20hs09sdg0.jpg,无,无,2020/3/29 13:27,微博 weibo.com,2178,10,185
IAKDN1tQz,还记得之前里米尼那位101岁的病人阿尔贝托吗？他在战胜新冠病毒后出院。现在他保持的意大利最年长的康复者记录被来自热那亚的102岁的老人Lina超越了，她昨天刚从圣马蒂诺康复出院。  [组图共3张] 原图 ,"http://ww3.sinaimg.cn/large/4abc2d1fgy1gda1rwejs8j20u01t0wyn.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gda1t2xy4rj218g17aq9a.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gda1sobf6hj20u01t0niz.jpg",无,无,2020/3/28 23:15,小米10 Pro,1000,99,73
IAKkrAEDO,@魔法师蛋小丁 来吹。  原图 ,http://wx3.sinaimg.cn/large/4abc2d1fgy1gda0fpj728j20i50iz43s.jpg,无,无,2020/3/28 22:27,微博 weibo.com,421,32,182
IAJ0gsk6D,草，doooo你不要乱做东西啊，以前你做人嘴钱包、人鼻酒杯、手指印章、耳朵开瓶器、肚脐眼唱片适配器也就算了，这次这个人眼骰子有点太吓人了…  午后狂睡的微博视频  ,无,"http://f.video.weibocdn.com/001jKE9dgx07C3A8jyiY010412005GP30E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1585986886&ssig=6eLF%2FzY4A6&KID=unistore,video",无,2020/3/28 19:05,微博视频,11317,5569,321
IAIr6C9L4,谢和弦真的有点不正常了啊，吸毒伤脑啊，又被大义灭亲了，这次出来估计又要换老婆了？  午后狂睡的微博视频  ,无,"http://f.video.weibocdn.com/002dwgCxgx07C3ubtOKQ01041200HBr90E010.mp4?label=mp4_hd&template=852x480.25.0&trans_finger=62b30a3f061b162e421008955c73f536&Expires=1585986886&ssig=E1e%2BUS9wOX&KID=unistore,video",无,2020/3/28 17:38,微博视频,1880,103,236
IAHRf2WfH,睡醒了，舒服了。  原图 ,http://wx4.sinaimg.cn/large/4abc2d1fgy1gd9pj4ikddj20u0140jy2.jpg,无,无,2020/3/28 16:10,小米10 Pro,1174,9,186
IAGSszZQi,sneaky:“电竞哪有女装好玩。”  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/4abc2d1fgy1gd9l6wi4t4j21kw11w0yj.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gd9l6x0i1kj211y1kw0zn.jpg",无,无,2020/3/28 13:40,小米10 Pro,1210,44,125
IAGRJqs6r,三月的陈公子高产赛母猪，真不愧是陈凤年，希望四月莫做陈貂寺。  原图 ,http://wx3.sinaimg.cn/large/4abc2d1fgy1gd9l5gidqxj20u01t04qp.jpg,无,无,2020/3/28 13:38,小米10 Pro,490,12,167
IAGE5pkfT,我给@鸡老师的肉身 送了一堆吃的，然后告诉他其中一袋里有屎，现在鸡老师很难受…  原图 ,http://wx3.sinaimg.cn/large/4abc2d1fgy1gd9k6gh5efj20ai0fz7e1.jpg,无,无,2020/3/28 13:05,微博 weibo.com,727,9,92
IABhEw2y2,米兰：一名老人独自提着购物车，泪流满面地走近警察，说他因为没有口罩好几天都没办法购物。一位警员听完后送给了他一只口罩，并亲手帮他戴上。后面的是国内的警察，都是好样的。  [组图共9张] 原图 ,"http://ww2.sinaimg.cn/large/4abc2d1fgy1gd8w5lz2xdj20i70lftkt.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd8wfaafcvj20fk08rn5p.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd8wqm54w3j20o80r8tvl.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8wqlhpsjj20o70n9194.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8wqmp1y7j20rk0yeaur.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8wqmh6gyj20hh0ufwzg.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd8wqn3rdij20dw0x3h6h.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8wqmi0zuj20nf0y8tp3.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd8wqn187gj20kr0onncf.jpg",无,无,2020/3/27 23:26,微博 weibo.com,6169,1794,212
IAB36EMPR,哈哈哈哈哈哈  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8vgto0fbj20ib0rnnhi.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gd8vgikpf0j20fq0iw7kf.jpg",无,无,2020/3/27 22:50,微博 weibo.com,669,116,77
IAAuTEzlr,周五的晚上，起来弄点麻将打打伐？@午后狂睡 的一直播（下载App->http://t.cn/EhGWXEC）  ,无,无,无,2020/3/27 21:26,一直播主站,163,1,58
IAAekfXbA,"Prime Minister Boris Johnson, who just confirmed that he now has COVID-19, personally contacted James Dyson to ask for help with the ventilators.Existing ventilator makers criticized that move, with one company saying that ""the government should have given funding to existing ventilator manufacturers, and existing companies like us.""鲍里斯向戴森求助，希望他们能生产呼吸机，但是似乎英国呼吸机制造商们并不开心。                  原图                             ",http://wx1.sinaimg.cn/large/4abc2d1fgy1gd8rqlejg8j20hx0ca42p.jpg,无,无,2020/3/27 20:45,微博 weibo.com,245,6,44
IAzWqk7aa,#非洲国家纷纷感谢中国援手# 2019年，马云在非洲总计呆了两三个月。埃塞俄比亚总理和他是非常好的朋友，开车去机场接他，在肯尼亚搞了赢在非洲创业者选拔大赛，给非洲1亿美金，支持当地年轻人创业。这次马云又给非洲54国捐赠医疗物资，他这一系列举动除了责任感和使命感之外，还包含着对非洲未来的市场的看好，感觉用不了多久非洲的潜力就会慢慢凸显出来了…             [组图共9张]      原图                             ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8qi3pms9j21730u0b2d.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd8qi002mwj20oq0j64mx.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8qi4ob2tj21900u0kjp.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8qhyqquuj20f20kh790.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8qhyt3cbj20gb08p429.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gd8qhyrnkwj20eu0ezwk7.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8qhyslobj20en0ggjyg.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gd8qhyuartj20go0qetgx.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8qhyvtdtj20ku0hsqbv.jpg",无,无,2020/3/27 20:01,微博 weibo.com,5298,726,201
IAzHVadA1,鲍里斯·约翰逊确诊。  原图 ,http://wx3.sinaimg.cn/large/4abc2d1fgy1gd8piv0jquj20u01t0h0s.jpg,无,无,2020/3/27 19:25,小米10 Pro,2004,319,235
IAyelzvu1,第一个发现用塑料瓶剥蒜这个方法的人得对剥蒜有多大的怨念啊……  ,无,无,无,2020/3/27 15:39,微博 weibo.com,581,10,146
IAxC3AEEt,#波兰求助中国恢复口罩供应# 尽管之前发生了一系列不愉快的事，但在这个时候，我觉得可以伸出援手，毕竟在疫情中，受难的都是普通民众，当然了，前提是波兰官方得给钱呐。  午后狂睡的微博视频  ,无,"http://f.video.weibocdn.com/002utdhcgx07C1EECvhm010412003cQJ0E010.mp4?label=mp4_hd&template=480x852.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&Expires=1585986903&ssig=ORakstf%2Fz1&KID=unistore,video",无,2020/3/27 14:05,微博视频,5245,292,272
IAxmzh4lC,如果你们的一些私密视频被人放到了P站上，不用害怕，直接写邮件要求P站下线或者彻底屏蔽搜索关键词即可。  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8f6392nbj20n01ds7dn.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8f6kybykj20n01ds101.jpg",无,无,2020/3/27 13:27,微博 weibo.com,4544,527,257
IAx05q0z7,@文言册 协助翻译了摩德纳地区梅多拉小学五年级学生们的信，孩子们把自己远足的钱拿了出来，买了免洗消毒液，捐给了米兰多拉医院的医生和护士们。  [组图共2张] 原图 ,"http://ww3.sinaimg.cn/large/4abc2d1fgy1gd8dkbrupvj20ig0p0nhu.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gd8dljx6gbj20j60pk7kf.jpg",无,无,2020/3/27 12:31,微博 weibo.com,376,25,11
IAwBm8b0C,Taylor Swift真是个优质偶像啊……  [组图共4张] 原图 ,"http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8bsg3axrj20ir0xcqif.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8bsr4ptzj20hu0vsqgp.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8bt2da2lj20iw0hj42w.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd8bt3xug7j20b40iw0yk.jpg",无,无,2020/3/27 11:31,微博 weibo.com,3739,390,405
IAwbD3Nhw,The Verge写了一篇《The COVID-19 pandemic is generating tons of medical waste》的文章，全文讲述了美国在COVID-19爆发之后，个人防护类的医疗废弃物大量增加，处理这些垃圾的环卫工人们需要穿戴防护用具。结果配图：2020年3月3日，一名工作人员在中国中部河南省郑州市的河南省人民医院收集并转移医疗废物。             [组图共2张]      原图                             ,"http://ww4.sinaimg.cn/large/4abc2d1fgy1gd89uum3bwj20ic0iwk4m.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd8a00rvtvj21180t84qp.jpg",无,无,2020/3/27 10:27,微博 weibo.com,1246,51,85
IArDBiaFs,Maxime Mbandà是位来自意大利的橄榄球运动员，如今他是Croce Gialla Parma的志愿者。 三个月前他曾是种族主义的受害者，他说：“面对恐惧，我们不再有肤色之分、不再有信仰的区别、不再有性取向的不同，我们都是人类。” 感谢您的教诲，Maxime。  [组图共2张] 原图 ,"http://ww2.sinaimg.cn/large/4abc2d1fgy1gd7pwg3plyj20j60nz1kx.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd7pwiw1h1j20ic0y1np8.jpg",无,无,2020/3/26 22:52,微博 weibo.com,523,39,32
IAr6tjgu8,P40锤错人了，今年三星S20的拍摄能力真不强…  ,无,无,无,2020/3/26 21:31,微博 weibo.com,2099,47,275
IAr1suakL,OnePlus 8这个绿色我可以。  原图 ,http://wx4.sinaimg.cn/large/4abc2d1fgy1gd7n7bg2fij20jg0itwkz.jpg,无,无,2020/3/26 21:18,微博 weibo.com,438,48,184
IAqPnFc24,里米尼一位101岁的病人在战胜新冠病毒后出院，他是目前意大利最年长的康复者。“生于1919年，在第一次世界大战后成长，击败了西班牙型流感，在第二次世界大战中幸存了下来，现在他又赢下了对抗新冠的胜利。真是一个活生生的纪念碑！”50天的小莱昂纳多在镜头前逗趣地做个鬼脸：他的脸是胜利的象征。除了狮子座的小莱昂纳多之外，皮埃蒙特的一名3岁孩童，阿布鲁佐的一名5个月大的孩童，特尔尼的一个8个月大的孩童都战胜了新冠病毒，顺利出院回家。加油，意大利。             [组图共4张]      原图                             ,"http://ww3.sinaimg.cn/large/4abc2d1fgy1gd7m4flghvj20ic0gp46n.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd7m1izxkgj20i60bfdhg.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd7m3g5b9aj20i70bf0xe.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd7m9y2syqj20n00ndn12.jpg",无,无,2020/3/26 20:49,微博 weibo.com,1565,371,66
IAqyHd9Pb,要不是@春天的花朵儿0214 又给我发了新的反馈，我还以为我跟@里斯352 捐的口罩都已经发完了…辛苦志愿者们了，也希望这些孩子们早点康复。  [组图共8张] 原图 ,"http://ww2.sinaimg.cn/large/4abc2d1fgy1gd7kxbna7cj20aj0m8tfv.jpg,http://ww4.sinaimg.cn/large/4abc2d1fgy1gd7kxf06joj20k00zke81.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd7kxhtaaxj20qo0zknng.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd7l1ykz4sj20qo0zk42m.jpg,http://ww3.sinaimg.cn/large/4abc2d1fgy1gd7l1ymad8j20qo0zkjus.jpg,http://ww1.sinaimg.cn/large/4abc2d1fgy1gd7l3dyv7rj20b40m8gn0.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd7l3dynuaj20b40m8tam.jpg,http://ww2.sinaimg.cn/large/4abc2d1fgy1gd7l4u6fkcj20zk0geae7.jpg",无,无,2020/3/26 20:08,微博 weibo.com,601,13,41
IAqbBegFh,#复工后最想买的三件东西# 在淘宝上看了半天了，感觉复工了之后想买的东西有好多啊，你们的选择给我参考下呗？ 复工之后你最想买啥？  ,无,无,无,2020/3/26 19:11,微博 weibo.com,12800,442,141
